	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
F33C8.4	31.7534705343653	-0.834654763627628	0.410350003397961	-2.03400696165749	0.0419508935485161	0.489679617470376
C05G5.1	155.48855548693	-0.292723295842028	0.161097629848474	-1.81705526094555	0.0692086522357146	0.5476870010658
C05G5.2	131.968415747629	-0.356457624164347	0.23946074055538	-1.48858482328927	0.136596730514983	0.621456972363864
C05G5.3	38.9033719206501	0.134564664687345	0.243055526268653	0.553637544281172	0.579826926246755	0.885650814491585
sucl-1	674.276400999197	-0.172594513869373	0.154166284082556	-1.11953476012271	0.262912070267313	0.728378417011668
Y16B4A.2	3045.17658920929	-0.674138714764986	0.352011028161716	-1.91510680300415	0.0554788844191099	0.522150974357423
unc-3	28.7860829933892	0.0893709191028155	0.36352277640953	0.245846821444095	0.805800810831948	0.951143429729473
tatn-1	368.441746877546	-0.266204520740549	0.349687301569798	-0.761264476992779	0.446499113577857	0.829029413397164
sprr-2	56.2148827575402	-0.00139592879329966	0.260323678343615	-0.00536228130372798	0.995721539040938	1
F42D1.4	14.2013215602433	0.112408400969584	0.530361083272041	0.211946925434432	0.832148440914437	0.95655904017291
atf-5	3671.94831569088	-0.10482186543672	0.164691009106929	-0.636475943678639	0.524466255673465	0.864364086805573
epn-1	807.390112839273	-0.165558627787656	0.131323275604578	-1.26069523491147	0.207418671421514	0.685959615536564
mbk-1	278.48326837928	-0.00300467360825768	0.200058293147694	-0.0150189905201254	0.988017029846756	0.998212776879063
dpf-2	1169.4852980254	0.6158269498551	0.617532094252989	0.997238776067255	0.318648623443034	0.762721510837147
egrh-1	155.307551100938	-0.0652685846833521	0.215271607591851	-0.303191792979497	0.76174370309863	0.942563959156608
acd-3	211.204544864275	0.0823468680618929	0.223815098660204	0.367923650168534	0.712930164991186	0.931185118254464
C27C12.1	16.5332248170559	0.170100206661839	0.338641919452721	0.502301094137247	0.615455739703553	0.899481353044183
C27C12.4	1137.21739368481	-0.165449824954692	0.224183649871379	-0.738010220859616	0.460508238181976	0.837448664508117
dmd-4	13.3481170836617	0.205440406565771	0.389627319245714	0.527274132017967	0.598003235196673	0.890645677407628
C27C12.3	4.94891053161142	-0.158517532868677	0.870815791001545	-0.182033369751325	0.855556538106237	0.963386390120274
F31F6.2	3.49286364373231	0.580202922402872	0.819854700644484	0.707689938164381	0.479137827175223	0.844451841964239
flp-8	259.584545502409	0.47888300600032	0.243288474358726	1.96837522723831	0.0490248800800237	0.509051515851009
daf-6	16.8324641748864	-0.0451153494576697	0.383399981367727	-0.117671757042676	0.906327745888059	0.975467657215859
nac-1	117.075779731663	0.144533395910032	0.193861468714033	0.745549886054123	0.455939365322991	0.835064430241896
lips-8	12.7573355423243	0.117812972981292	0.559566186498435	0.210543409919966	0.833243574639757	0.957147125009015
hex-5	97.9223493059739	0.261280483770299	0.180720447675824	1.4457715611627	0.148241285148141	0.636139075186135
mrp-5	2202.20804208034	-0.42663207707887	0.19287588810228	-2.21195132930577	0.0269700280488873	0.431103601362586
pag-3	6.4516605295728	0.178920921838381	0.591649049522232	0.30241056244891	0.76233910380058	0.942757911790728
rgs-10	6.35815396941236	-0.487540264737713	0.670081782018673	-0.727583226138399	0.466868751728755	0.839848292032969
F45B8.5	162.860100013538	0.163718326179398	0.188338465898655	0.869277156943047	0.384695554089015	0.793720802992813
F20D1.1	261.191199170644	0.104618155013071	0.18039910151518	0.579926142283298	0.561964425545432	0.879914623617086
tbc-1	313.40398139675	-0.0591104032426804	0.147094893732422	-0.401852176800966	0.687792819962385	0.921132416069279
F20D1.3	1564.44233907105	-0.48155209044075	0.18702929100048	-2.57474157050359	0.0100315007834979	0.293067178256878
tag-299	178.085922080706	0.24622493789226	0.246587796095217	0.998528482720136	0.318023160021906	0.762721510837147
arl-7	248.45757122047	0.337685361730523	0.23998721604533	1.40709729166049	0.159398541112469	0.646209581194678
plp-2	24.4627192999288	-0.0588139204092057	0.347044500381208	-0.169470832543383	0.865426312761234	0.964964931149481
rbg-1	953.831546997554	-0.191130020425266	0.232160481008517	-0.823266817827856	0.410356278924284	0.808608184147626
iglr-1	21.187440915463	-0.198142424465678	0.312840113303274	-0.633366425978738	0.526494384454403	0.864560959674093
cutl-3	100.243039952257	0.13918412250218	0.226565594409289	0.614321529555564	0.539002878325727	0.869394231077292
F20D1.9	319.402425142155	-0.225829904322661	0.154927736224777	-1.45764670565518	0.14493794881395	0.631136112266891
C18B12.6	915.745972324955	0.00945347874625221	0.207459436497149	0.045567841626631	0.963654701199226	0.989709931763507
seb-3	29.969927907908	0.330999059439002	0.313699221860282	1.0551478498293	0.291357710733121	0.74523502517981
C18B12.4	671.346799071085	-0.186175150730434	0.107087657403991	-1.73853042678937	0.0821173935712625	0.567401243286126
fbxa-97	18.2407448960616	0.619662605417931	0.399293425437825	1.55189784239115	0.120686669268922	0.606616294374702
H03G16.5	13.7339522006851	0.209430786060966	0.454737642055473	0.460553001757918	0.645119337079146	0.908708680843324
